country_name	sex	year	deaths
Trinidad and Tobago	Male	1998	634
Trinidad and Tobago	Male	1999	677
Trinidad and Tobago	Male	2000	640
Trinidad and Tobago	Male	2001	653
Trinidad and Tobago	Male	2002	700
Trinidad and Tobago	Male	2004	730
Trinidad and Tobago	Male	2005	746
Trinidad and Tobago	Male	2006	715
Trinidad and Tobago	Male	2007	755
Trinidad and Tobago	Male	2008	754
Trinidad and Tobago	Male	2009	755
Turkmenistan	Female	1981	1093
Turkmenistan	Female	1982	1011
Turkmenistan	Female	1985	1057
Turkmenistan	Female	1986	1141
Turkmenistan	Female	1987	1162
Turkmenistan	Female	1988	1111
Turkmenistan	Female	1989	1049
Turkmenistan	Female	1990	1041
Turkmenistan	Female	1994	1041
Turkmenistan	Female	1995	968
Turkmenistan	Female	1996	1037
Turkmenistan	Female	1997	992
Turkmenistan	Female	1998	890
Turkmenistan	Male	1981	1249
Turkmenistan	Male	1982	1136
Turkmenistan	Male	1985	1278
Turkmenistan	Male	1986	1257
Turkmenistan	Male	1987	1200
Turkmenistan	Male	1988	1312
Turkmenistan	Male	1989	1305
Turkmenistan	Male	1990	1259
Turkmenistan	Male	1994	1199
Turkmenistan	Male	1995	1145
Turkmenistan	Male	1996	1201
Turkmenistan	Male	1997	1084
Turkmenistan	Male	1998	1079
Ukraine	Female	1981	36501
Ukraine	Female	1982	37315
Ukraine	Female	1985	39247
Ukraine	Female	1986	40975
Ukraine	Female	1987	41978
Ukraine	Female	1988	43065
Ukraine	Female	1989	43921
Ukraine	Female	1990	44562
Ukraine	Female	1991	45523
Ukraine	Female	1992	45266
Ukraine	Female	1993	44725
Ukraine	Female	1994	44515
Ukraine	Female	1995	43777
Ukraine	Female	1996	42142
Ukraine	Female	1997	41960
Ukraine	Female	1998	42071
Ukraine	Female	1999	42416
Ukraine	Female	2000	41967
Ukraine	Female	2001	41098
Ukraine	Female	2002	40856
Ukraine	Female	2003	40284
Ukraine	Female	2004	39905
Ukraine	Female	2005	40105
Ukraine	Female	2006	39703
Ukraine	Female	2007	39900
Ukraine	Female	2008	39693
Ukraine	Female	2009	39504
Ukraine	Female	2010	39780
Ukraine	Male	1981	40410
Ukraine	Male	1982	42099
Ukraine	Male	1985	46434
Ukraine	Male	1986	48810
Ukraine	Male	1987	51375
Ukraine	Male	1988	53466
Ukraine	Male	1989	55344
Ukraine	Male	1990	56790
Ukraine	Male	1991	58713
Ukraine	Male	1992	59723
Ukraine	Male	1993	59032
Ukraine	Male	1994	59222
Ukraine	Male	1995	57948
Ukraine	Male	1996	56239
Ukraine	Male	1997	55297
Ukraine	Male	1998	54956
Ukraine	Male	1999	55374
Ukraine	Male	2000	55143
Ukraine	Male	2001	53741
Ukraine	Male	2002	53455
Ukraine	Male	2003	52188
Ukraine	Male	2004	51414
Ukraine	Male	2005	51742
Ukraine	Male	2006	50656
Ukraine	Male	2007	50128
Ukraine	Male	2008	49314
Ukraine	Male	2009	49089
Ukraine	Male	2010	48986
United Kingdom	Female	1950	47773
United Kingdom	Female	1951	47384
United Kingdom	Female	1952	48202
United Kingdom	Female	1953	47904
United Kingdom	Female	1954	48868
United Kingdom	Female	1955	49452
United Kingdom	Female	1956	50062
United Kingdom	Female	1957	50195
United Kingdom	Female	1958	51231
United Kingdom	Female	1959	51602
United Kingdom	Female	1960	52370
United Kingdom	Female	1961	52781
United Kingdom	Female	1962	53269
United Kingdom	Female	1963	53647
United Kingdom	Female	1964	55044
United Kingdom	Female	1965	55519
United Kingdom	Female	1966	56318
United Kingdom	Female	1967	57044
United Kingdom	Female	1968	58661
United Kingdom	Female	1969	59866
United Kingdom	Female	1970	60371
United Kingdom	Female	1971	61133
United Kingdom	Female	1972	61846
United Kingdom	Female	1973	62601
United Kingdom	Female	1974	63521
United Kingdom	Female	1975	64080
United Kingdom	Female	1976	65721
United Kingdom	Female	1977	65826
United Kingdom	Female	1978	66680
United Kingdom	Female	1979	67596
United Kingdom	Female	1980	68307
United Kingdom	Female	1981	69072
United Kingdom	Female	1982	69767
United Kingdom	Female	1983	70442
United Kingdom	Female	1984	73878
United Kingdom	Female	1985	74916
United Kingdom	Female	1986	74820
United Kingdom	Female	1987	75938
United Kingdom	Female	1988	76826
United Kingdom	Female	1989	77992
United Kingdom	Female	1990	77086
United Kingdom	Female	1991	77476
United Kingdom	Female	1992	77771
United Kingdom	Female	1993	76269
United Kingdom	Female	1994	76152
United Kingdom	Female	1995	75558
United Kingdom	Female	1996	75105
United Kingdom	Female	1997	74389
United Kingdom	Female	1998	74292
United Kingdom	Female	1999	73666
United Kingdom	Female	2000	73175
United Kingdom	Female	2001	74741
United Kingdom	Female	2002	74830
United Kingdom	Female	2003	74487
United Kingdom	Female	2004	73490
United Kingdom	Female	2005	73957
United Kingdom	Female	2006	73793
United Kingdom	Female	2007	74758
United Kingdom	Female	2008	75158
United Kingdom	Female	2009	74230
United Kingdom	Female	2010	74949
United Kingdom	Male	1950	49692
United Kingdom	Male	1951	50636
United Kingdom	Male	1952	51660
United Kingdom	Male	1953	52335
United Kingdom	Male	1954	53872
United Kingdom	Male	1955	54708
United Kingdom	Male	1956	55683
United Kingdom	Male	1957	56952
United Kingdom	Male	1958	57745
United Kingdom	Male	1959	58891
United Kingdom	Male	1960	59852
United Kingdom	Male	1961	60645
United Kingdom	Male	1962	62126
United Kingdom	Male	1963	62842
United Kingdom	Male	1964	63848
United Kingdom	Male	1965	65254
United Kingdom	Male	1966	66330
United Kingdom	Male	1967	67622
United Kingdom	Male	1968	69101
United Kingdom	Male	1969	70231
United Kingdom	Male	1970	70789
United Kingdom	Male	1971	71394
United Kingdom	Male	1972	72736
United Kingdom	Male	1973	73304
United Kingdom	Male	1974	74291
United Kingdom	Male	1975	74349
United Kingdom	Male	1976	76128
United Kingdom	Male	1977	75691
United Kingdom	Male	1978	76817
United Kingdom	Male	1979	77463
United Kingdom	Male	1980	77636
United Kingdom	Male	1981	77997
United Kingdom	Male	1982	77932
United Kingdom	Male	1983	79885
United Kingdom	Male	1984	82037
United Kingdom	Male	1985	82592
United Kingdom	Male	1986	82038
United Kingdom	Male	1987	82850
United Kingdom	Male	1988	83768
United Kingdom	Male	1989	83868
United Kingdom	Male	1990	84144
United Kingdom	Male	1991	84498
United Kingdom	Male	1992	85069
United Kingdom	Male	1993	83452
United Kingdom	Male	1994	82443
United Kingdom	Male	1995	82318
United Kingdom	Male	1996	81148
United Kingdom	Male	1997	79733
United Kingdom	Male	1998	80439
United Kingdom	Male	1999	78810
United Kingdom	Male	2000	78013
United Kingdom	Male	2001	80354
United Kingdom	Male	2002	80911
United Kingdom	Male	2003	80392
United Kingdom	Male	2004	80165
United Kingdom	Male	2005	79799
United Kingdom	Male	2006	80762
United Kingdom	Male	2007	81181
United Kingdom	Male	2008	81909
United Kingdom	Male	2009	82277
United Kingdom	Male	2010	82663
United States	Female	1950	103690
United States	Female	1951	105419
United States	Female	1952	108410
United States	Female	1953	110194
United States	Female	1954	112076
United States	Female	1955	114359
United States	Female	1956	116555
United States	Female	1957	118735
United States	Female	1958	119610
United States	Female	1959	120941
United States	Female	1960	124055
United States	Female	1961	126314
United States	Female	1962	128530
United States	Female	1963	131053
United States	Female	1964	132639
United States	Female	1965	136150
United States	Female	1966	138743
United States	Female	1967	141796
United States	Female	1968	144830
United States	Female	1969	146928
United States	Female	1970	150546
United States	Female	1971	153503
United States	Female	1972	157130
United States	Female	1973	159721
United States	Female	1974	163711
United States	Female	1975	166243
United States	Female	1976	171896
United States	Female	1977	176209
United States	Female	1978	180973
United States	Female	1979	183360
United States	Female	1980	190549
United States	Female	1981	194191
United States	Female	1982	199904
United States	Female	1983	204575
United States	Female	1984	210687
United States	Female	1985	214627
United States	Female	1986	218793
United States	Female	1987	222260
United States	Female	1988	226950
United States	Female	1989	232832
United States	Female	1990	237027
United States	Female	1991	242270
United States	Female	1992	245727
United States	Female	1993	250514
United States	Female	1994	253840
United States	Female	1995	256833
United States	Female	1996	257625
United States	Female	1997	258463
United States	Female	1998	259462
United States	Female	1999	264172
United States	Female	2000	267161
United States	Female	2001	266857
United States	Female	2002	268656
United States	Female	2003	269086
United States	Female	2004	267211
United States	Female	2005	269063
United States	Female	2006	269964
United States	Female	2007	270172
United States	Female	2008	270365
United States	Female	2009	271026
United States	Female	2010	273897
United States	Male	1950	106904
United States	Male	1951	109966
United States	Male	1952	114762
United States	Male	1953	118782
United States	Male	1954	122490
United States	Male	1955	126214
United States	Male	1956	130727
United States	Male	1957	134361
United States	Male	1958	134752
United States	Male	1959	139049
United States	Male	1960	143511
United States	Male	1961	147116
United States	Male	1962	149979
United States	Male	1963	154251
United States	Male	1964	156888
United States	Male	1965	161401
United States	Male	1966	164948
United States	Male	1967	169147
United States	Male	1968	173665
United States	Male	1969	176124
United States	Male	1970	180126
United States	Male	1971	183858
United States	Male	1972	188448
United States	Male	1973	191300
United States	Male	1974	196725
United States	Male	1975	199435
United States	Male	1976	205387
United States	Male	1977	210441
United States	Male	1978	215969
United States	Male	1979	219996
United States	Male	1980	225932
United States	Male	1981	227851
United States	Male	1982	233827
United States	Male	1983	238348
United States	Male	1984	242763
United States	Male	1985	246893
United States	Male	1986	250537
United States	Male	1987	254634
United States	Male	1988	258072
United States	Male	1989	263298
United States	Male	1990	268268
United States	Male	1991	272366
United States	Male	1992	274821
United States	Male	1993	279363
United States	Male	1994	280454
United States	Male	1995	281604
United States	Male	1996	281883
United States	Male	1997	281103
United States	Male	1998	282057
United States	Male	1999	286774
United States	Male	2000	286935
United States	Male	2001	287865
United States	Male	2002	289528
United States	Male	2003	288699
United States	Male	2004	287585
United States	Male	2005	291186
United States	Male	2006	290759
United States	Male	2007	293538
United States	Male	2008	295943
United States	Male	2009	297405
United States	Male	2010	301656
Uruguay	Female	1955	1798
Uruguay	Female	1956	1733
Uruguay	Female	1957	1854
Uruguay	Female	1958	1837
Uruguay	Female	1959	1942
Uruguay	Female	1960	1966
Uruguay	Female	1963	2102
Uruguay	Female	1964	2140
Uruguay	Female	1965	2085
Uruguay	Female	1966	2104
Uruguay	Female	1967	2217
Uruguay	Female	1968	2186
Uruguay	Female	1969	2336
Uruguay	Female	1970	2346
Uruguay	Female	1971	2306
Uruguay	Female	1972	2381
Uruguay	Female	1973	2402
Uruguay	Female	1974	2354
Uruguay	Female	1975	2438
Uruguay	Female	1976	2416
Uruguay	Female	1977	2450
Uruguay	Female	1978	2464
Uruguay	Female	1980	2570
Uruguay	Female	1981	2584
Uruguay	Female	1982	2517
Uruguay	Female	1983	2563
Uruguay	Female	1984	2625
Uruguay	Female	1985	2645
Uruguay	Female	1986	2807
Uruguay	Female	1987	2761
Uruguay	Female	1988	2911
Uruguay	Female	1989	2882
Uruguay	Female	1990	2836
Uruguay	Female	1993	2871
Uruguay	Female	1994	2957
Uruguay	Female	1995	2980
Uruguay	Female	1996	3073
Uruguay	Female	1997	3148
Uruguay	Female	1998	3133
Uruguay	Female	1999	3061
Uruguay	Female	2000	3148
Uruguay	Female	2001	3085
Uruguay	Female	2002	3199
Uruguay	Female	2003	3195
Uruguay	Female	2004	3186
Uruguay	Female	2005	3206
Uruguay	Female	2006	3184
Uruguay	Female	2007	3172
Uruguay	Female	2008	3346
Uruguay	Female	2009	3189
Uruguay	Female	2010	3264
Uruguay	Male	1955	2105
Uruguay	Male	1956	2265
Uruguay	Male	1957	2305
Uruguay	Male	1958	2365
Uruguay	Male	1959	2435
Uruguay	Male	1960	2493
Uruguay	Male	1963	2671
Uruguay	Male	1964	2706
Uruguay	Male	1965	2817
Uruguay	Male	1966	2917
Uruguay	Male	1967	3019
Uruguay	Male	1968	3031
Uruguay	Male	1969	3096
Uruguay	Male	1970	3112
Uruguay	Male	1971	3282
Uruguay	Male	1972	3200
Uruguay	Male	1973	3215
Uruguay	Male	1974	3244
Uruguay	Male	1975	3205
Uruguay	Male	1976	3386
Uruguay	Male	1977	3337
Uruguay	Male	1978	3508
Uruguay	Male	1980	3343
Uruguay	Male	1981	3524
Uruguay	Male	1982	3463
Uruguay	Male	1983	3540
Uruguay	Male	1984	3722
Uruguay	Male	1985	3788
Uruguay	Male	1986	3833
Uruguay	Male	1987	3902
Uruguay	Male	1988	3993
Uruguay	Male	1989	3955
Uruguay	Male	1990	4040
Uruguay	Male	1993	4012
Uruguay	Male	1994	4022
Uruguay	Male	1995	4100
Uruguay	Male	1996	4096
Uruguay	Male	1997	4191
Uruguay	Male	1998	4176
Uruguay	Male	1999	4074
Uruguay	Male	2000	4166
Uruguay	Male	2001	4154
Uruguay	Male	2002	4195
Uruguay	Male	2003	4253
Uruguay	Male	2004	4162
Uruguay	Male	2005	4196
Uruguay	Male	2006	4145
Uruguay	Male	2007	4264
Uruguay	Male	2008	4103
Uruguay	Male	2009	4146
Uruguay	Male	2010	4199
Uzbekistan	Female	1981	4373
Uzbekistan	Female	1982	4425
Uzbekistan	Female	1985	4714
Uzbekistan	Female	1986	5304
Uzbekistan	Female	1987	5431
Uzbekistan	Female	1988	5340
Uzbekistan	Female	1989	5161
Uzbekistan	Female	1990	5093
Uzbekistan	Female	1991	5071
Uzbekistan	Female	1992	5135
Uzbekistan	Female	1993	4885
Uzbekistan	Female	1994	4689
Uzbekistan	Female	1995	4637
Uzbekistan	Female	1996	4603
Uzbekistan	Female	1997	4406
Uzbekistan	Female	1998	4507
Uzbekistan	Female	1999	4519
Uzbekistan	Female	2000	4662
Uzbekistan	Female	2001	4526
Uzbekistan	Female	2002	4577
Uzbekistan	Female	2003	4687
Uzbekistan	Female	2004	4708
Uzbekistan	Female	2005	4859
Uzbekistan	Male	1981	4938
Uzbekistan	Male	1982	5318
Uzbekistan	Male	1985	5663
Uzbekistan	Male	1986	6111
Uzbekistan	Male	1987	6315
Uzbekistan	Male	1988	5943
Uzbekistan	Male	1989	6046
Uzbekistan	Male	1990	5922
Uzbekistan	Male	1991	6030
Uzbekistan	Male	1992	5906
Uzbekistan	Male	1993	5688
Uzbekistan	Male	1994	5391
Uzbekistan	Male	1995	5338
Uzbekistan	Male	1996	5196
Uzbekistan	Male	1997	4927
Uzbekistan	Male	1998	4989
Uzbekistan	Male	1999	5002
Uzbekistan	Male	2000	4934
Uzbekistan	Male	2001	4842
Uzbekistan	Male	2002	4883
Uzbekistan	Male	2003	4852
Uzbekistan	Male	2004	4765
Uzbekistan	Male	2005	4962
Venezuela	Female	1955	1781
Venezuela	Female	1956	1947
Venezuela	Female	1957	1973
Venezuela	Female	1958	2014
Venezuela	Female	1959	2065
Venezuela	Female	1960	2192
Venezuela	Female	1961	2238
Venezuela	Female	1962	2351
Venezuela	Female	1963	2531
Venezuela	Female	1964	2616
Venezuela	Female	1965	2682
Venezuela	Female	1966	2722
Venezuela	Female	1967	2764
Venezuela	Female	1968	2859
Venezuela	Female	1969	2973
Venezuela	Female	1970	2919
Venezuela	Female	1971	3042
Venezuela	Female	1972	3081
Venezuela	Female	1973	3324
Venezuela	Female	1974	3201
Venezuela	Female	1975	3404
Venezuela	Female	1976	3599
Venezuela	Female	1977	3563
Venezuela	Female	1978	3690
Venezuela	Female	1979	3730
Venezuela	Female	1980	3910
Venezuela	Female	1981	3845
Venezuela	Female	1982	3950
Venezuela	Female	1983	4615
Venezuela	Female	1985	4237
Venezuela	Female	1986	4390
Venezuela	Female	1987	4857
Venezuela	Female	1988	5069
Venezuela	Female	1989	4899
Venezuela	Female	1990	5816
Venezuela	Female	1992	6114
Venezuela	Female	1993	6036
Venezuela	Female	1994	6521
Venezuela	Female	1996	6917
Venezuela	Female	1997	7039
Venezuela	Female	1998	7032
Venezuela	Female	1999	7431
Venezuela	Female	2000	7526
Venezuela	Female	2001	7812
Venezuela	Female	2002	8311
Venezuela	Female	2003	8674
Venezuela	Female	2004	8685
Venezuela	Female	2005	9088
Venezuela	Female	2006	9152
Venezuela	Female	2007	9381
Venezuela	Female	2008	9651
Venezuela	Female	2009	9977
Venezuela	Male	1955	1253
Venezuela	Male	1956	1261
Venezuela	Male	1957	1424
Venezuela	Male	1958	1454
Venezuela	Male	1959	1501
Venezuela	Male	1960	1638
Venezuela	Male	1961	1727
Venezuela	Male	1962	1889
Venezuela	Male	1963	1947
Venezuela	Male	1964	2002
Venezuela	Male	1965	2128
Venezuela	Male	1966	2241
Venezuela	Male	1967	2314
Venezuela	Male	1968	2405
Venezuela	Male	1969	2413
Venezuela	Male	1970	2593
Venezuela	Male	1971	2604
Venezuela	Male	1972	2725
Venezuela	Male	1973	2744
Venezuela	Male	1974	2892
Venezuela	Male	1975	3066
Venezuela	Male	1976	3232
Venezuela	Male	1977	3193
Venezuela	Male	1978	3313
Venezuela	Male	1979	3300
Venezuela	Male	1980	3542
Venezuela	Male	1981	3663
Venezuela	Male	1982	3705
Venezuela	Male	1983	4279
Venezuela	Male	1985	4056
Venezuela	Male	1986	4105
Venezuela	Male	1987	4561
Venezuela	Male	1988	4769
Venezuela	Male	1989	4757
Venezuela	Male	1990	5492
Venezuela	Male	1992	5819
Venezuela	Male	1993	6017
Venezuela	Male	1994	6397
Venezuela	Male	1996	6781
Venezuela	Male	1997	7052
Venezuela	Male	1998	7171
Venezuela	Male	1999	7524
Venezuela	Male	2000	7738
Venezuela	Male	2001	7968
Venezuela	Male	2002	8140
Venezuela	Male	2003	8617
Venezuela	Male	2004	8883
Venezuela	Male	2005	9139
Venezuela	Male	2006	9478
Venezuela	Male	2007	9938
Venezuela	Male	2008	10205
Venezuela	Male	2009	10393
