cancer	id.cancer	sex	age	country_name	year	deaths	crude.rate	ASR..W.	Cumulative.risk
		Male		Uruguay	1968.0	3031			
		Male		Uruguay	1969.0	3096			
		Male		Uruguay	1970.0	3112			
		Male		Uruguay	1971.0	3282			
		Male		Uruguay	1972.0	3200			
		Male		Uruguay	1973.0	3215			
		Male		Uruguay	1974.0	3244			
		Male		Uruguay	1975.0	3205			
		Male		Uruguay	1976.0	3386			
		Male		Uruguay	1977.0	3337			
		Male		Uruguay	1978.0	3508			
		Male		Uruguay	1980.0	3343			
		Male		Uruguay	1981.0	3524			
		Male		Uruguay	1982.0	3463			
		Male		Uruguay	1983.0	3540			
		Male		Uruguay	1984.0	3722			
		Male		Uruguay	1985.0	3788			
		Male		Uruguay	1986.0	3833			
		Male		Uruguay	1987.0	3902			
		Male		Uruguay	1988.0	3993			
		Male		Uruguay	1989.0	3955			
		Male		Uruguay	1990.0	4040			
		Male		Uruguay	1993.0	4012			
		Male		Uruguay	1994.0	4022			
		Male		Uruguay	1995.0	4100			
		Male		Uruguay	1996.0	4096			
		Male		Uruguay	1997.0	4191			
		Male		Uruguay	1998.0	4176			
		Male		Uruguay	1999.0	4074			
		Male		Uruguay	2000.0	4166			
		Male		Uruguay	2001.0	4154			
		Male		Uruguay	2002.0	4195			
		Male		Uruguay	2003.0	4253			
		Male		Uruguay	2004.0	4162			
		Male		Uruguay	2005.0	4196			
		Male		Uruguay	2006.0	4145			
		Male		Uruguay	2007.0	4264			
		Male		Uruguay	2008.0	4103			
		Male		Uruguay	2009.0	4146			
		Male		Uruguay	2010.0	4199			
		Female		Uzbekistan	1981.0	4373			
		Female		Uzbekistan	1982.0	4425			
		Female		Uzbekistan	1985.0	4714			
		Female		Uzbekistan	1986.0	5304			
		Female		Uzbekistan	1987.0	5431			
		Female		Uzbekistan	1988.0	5340			
		Female		Uzbekistan	1989.0	5161			
		Female		Uzbekistan	1990.0	5093			
		Female		Uzbekistan	1991.0	5071			
		Female		Uzbekistan	1992.0	5135			
		Female		Uzbekistan	1993.0	4885			
		Female		Uzbekistan	1994.0	4689			
		Female		Uzbekistan	1995.0	4637			
		Female		Uzbekistan	1996.0	4603			
		Female		Uzbekistan	1997.0	4406			
		Female		Uzbekistan	1998.0	4507			
		Female		Uzbekistan	1999.0	4519			
		Female		Uzbekistan	2000.0	4662			
		Female		Uzbekistan	2001.0	4526			
		Female		Uzbekistan	2002.0	4577			
		Female		Uzbekistan	2003.0	4687			
		Female		Uzbekistan	2004.0	4708			
		Female		Uzbekistan	2005.0	4859			
		Male		Uzbekistan	1981.0	4938			
		Male		Uzbekistan	1982.0	5318			
		Male		Uzbekistan	1985.0	5663			
		Male		Uzbekistan	1986.0	6111			
		Male		Uzbekistan	1987.0	6315			
		Male		Uzbekistan	1988.0	5943			
		Male		Uzbekistan	1989.0	6046			
		Male		Uzbekistan	1990.0	5922			
		Male		Uzbekistan	1991.0	6030			
		Male		Uzbekistan	1992.0	5906			
		Male		Uzbekistan	1993.0	5688			
		Male		Uzbekistan	1994.0	5391			
		Male		Uzbekistan	1995.0	5338			
		Male		Uzbekistan	1996.0	5196			
		Male		Uzbekistan	1997.0	4927			
		Male		Uzbekistan	1998.0	4989			
		Male		Uzbekistan	1999.0	5002			
		Male		Uzbekistan	2000.0	4934			
		Male		Uzbekistan	2001.0	4842			
		Male		Uzbekistan	2002.0	4883			
		Male		Uzbekistan	2003.0	4852			
		Male		Uzbekistan	2004.0	4765			
		Male		Uzbekistan	2005.0	4962			
		Female		Venezuela	1955.0	1781			
		Female		Venezuela	1956.0	1947			
		Female		Venezuela	1957.0	1973			
		Female		Venezuela	1958.0	2014			
		Female		Venezuela	1959.0	2065			
		Female		Venezuela	1960.0	2192			
		Female		Venezuela	1961.0	2238			
		Female		Venezuela	1962.0	2351			
		Female		Venezuela	1963.0	2531			
		Female		Venezuela	1964.0	2616			
		Female		Venezuela	1965.0	2682			
		Female		Venezuela	1966.0	2722			
		Female		Venezuela	1967.0	2764			
		Female		Venezuela	1968.0	2859			
		Female		Venezuela	1969.0	2973			
		Female		Venezuela	1970.0	2919			
		Female		Venezuela	1971.0	3042			
		Female		Venezuela	1972.0	3081			
		Female		Venezuela	1973.0	3324			
		Female		Venezuela	1974.0	3201			
		Female		Venezuela	1975.0	3404			
		Female		Venezuela	1976.0	3599			
		Female		Venezuela	1977.0	3563			
		Female		Venezuela	1978.0	3690			
		Female		Venezuela	1979.0	3730			
		Female		Venezuela	1980.0	3910			
		Female		Venezuela	1981.0	3845			
		Female		Venezuela	1982.0	3950			
		Female		Venezuela	1983.0	4615			
		Female		Venezuela	1985.0	4237			
		Female		Venezuela	1986.0	4390			
		Female		Venezuela	1987.0	4857			
		Female		Venezuela	1988.0	5069			
		Female		Venezuela	1989.0	4899			
		Female		Venezuela	1990.0	5816			
		Female		Venezuela	1992.0	6114			
		Female		Venezuela	1993.0	6036			
		Female		Venezuela	1994.0	6521			
		Female		Venezuela	1996.0	6917			
		Female		Venezuela	1997.0	7039			
		Female		Venezuela	1998.0	7032			
		Female		Venezuela	1999.0	7431			
		Female		Venezuela	2000.0	7526			
		Female		Venezuela	2001.0	7812			
		Female		Venezuela	2002.0	8311			
		Female		Venezuela	2003.0	8674			
		Female		Venezuela	2004.0	8685			
		Female		Venezuela	2005.0	9088			
		Female		Venezuela	2006.0	9152			
		Female		Venezuela	2007.0	9381			
		Female		Venezuela	2008.0	9651			
		Female		Venezuela	2009.0	9977			
		Male		Venezuela	1955.0	1253			
		Male		Venezuela	1956.0	1261			
		Male		Venezuela	1957.0	1424			
		Male		Venezuela	1958.0	1454			
		Male		Venezuela	1959.0	1501			
		Male		Venezuela	1960.0	1638			
		Male		Venezuela	1961.0	1727			
		Male		Venezuela	1962.0	1889			
		Male		Venezuela	1963.0	1947			
		Male		Venezuela	1964.0	2002			
		Male		Venezuela	1965.0	2128			
		Male		Venezuela	1966.0	2241			
		Male		Venezuela	1967.0	2314			
		Male		Venezuela	1968.0	2405			
		Male		Venezuela	1969.0	2413			
		Male		Venezuela	1970.0	2593			
		Male		Venezuela	1971.0	2604			
		Male		Venezuela	1972.0	2725			
		Male		Venezuela	1973.0	2744			
		Male		Venezuela	1974.0	2892			
		Male		Venezuela	1975.0	3066			
		Male		Venezuela	1976.0	3232			
		Male		Venezuela	1977.0	3193			
		Male		Venezuela	1978.0	3313			
		Male		Venezuela	1979.0	3300			
		Male		Venezuela	1980.0	3542			
		Male		Venezuela	1981.0	3663			
		Male		Venezuela	1982.0	3705			
		Male		Venezuela	1983.0	4279			
		Male		Venezuela	1985.0	4056			
		Male		Venezuela	1986.0	4105			
		Male		Venezuela	1987.0	4561			
		Male		Venezuela	1988.0	4769			
		Male		Venezuela	1989.0	4757			
		Male		Venezuela	1990.0	5492			
		Male		Venezuela	1992.0	5819			
		Male		Venezuela	1993.0	6017			
		Male		Venezuela	1994.0	6397			
		Male		Venezuela	1996.0	6781			
		Male		Venezuela	1997.0	7052			
		Male		Venezuela	1998.0	7171			
		Male		Venezuela	1999.0	7524			
		Male		Venezuela	2000.0	7738			
		Male		Venezuela	2001.0	7968			
		Male		Venezuela	2002.0	8140			
		Male		Venezuela	2003.0	8617			
		Male		Venezuela	2004.0	8883			
		Male		Venezuela	2005.0	9139			
		Male		Venezuela	2006.0	9478			
		Male		Venezuela	2007.0	9938			
		Male		Venezuela	2008.0	10205			
		Male		Venezuela	2009.0	10393			
Bladder	C67	Female		Albania		4			
Bladder	C67	Male		Albania		14			
Bladder	C67	Female		Argentina		7827			
Bladder	C67	Male		Argentina		29339			
Bladder	C67	Female		Armenia		111			
Bladder	C67	Male		Armenia		698			
Bladder	C67	Female		Australia		8976			
Bladder	C67	Male		Australia		20571			
Bladder	C67	Female		Austria		7077			
Bladder	C67	Male		Austria		14879			
Bladder	C67	Female		Azerbaijan		99			
Bladder	C67	Male		Azerbaijan		413			
Bladder	C67	Female		Belarus		364			
Bladder	C67	Male		Belarus		1876			
Bladder	C67	Female		Belgium		9637			
Bladder	C67	Male		Belgium		26442			
Bladder	C67	Female		Belize		14			
Bladder	C67	Male		Belize		20			
Bladder	C67	Female		Brazil		16537			
Bladder	C67	Male		Brazil		41249			
Bladder	C67	Female		Bulgaria		3439			
Bladder	C67	Male		Bulgaria		12903			
Bladder	C67	Female		Canada		17459			
Bladder	C67	Male		Canada		42682			
Bladder	C67	Female		Chile		2770			
Bladder	C67	Male		Chile		5079			
Bladder	C67	Female		China		8029			
Bladder	C67	Male		China		21652			
Bladder	C67	Female		Colombia		2654			
Bladder	C67	Male		Colombia		5015			
Bladder	C67	Female		Costa Rica		297			
Bladder	C67	Male		Costa Rica		764			
Bladder	C67	Female		Croatia		1841			
Bladder	C67	Male		Croatia		5293			
Bladder	C67	Female		Cuba		3068			
Bladder	C67	Male		Cuba		9309			
Bladder	C67	Female		Czech Rep.		9181			
Bladder	C67	Male		Czech Rep.		28638			
Bladder	C67	Female		Denmark		6522			
Bladder	C67	Male		Denmark		16376			
Bladder	C67	Female		Dominican Rep.		184			
Bladder	C67	Male		Dominican Rep.		410			
Bladder	C67	Female		Ecuador		581			
Bladder	C67	Male		Ecuador		1024			
Bladder	C67	Female		Egypt		3759			
Bladder	C67	Male		Egypt		15648			
Bladder	C67	Female		El Salvador		196			
Bladder	C67	Male		El Salvador		180			
Bladder	C67	Female		Estonia		414			
Bladder	C67	Male		Estonia		1053			
Bladder	C67	Female		Finland		2860			
Bladder	C67	Male		Finland		7169			
Bladder	C67	Female		France		49684			
Bladder	C67	Male		France		143544			
Bladder	C67	Female		Georgia		221			
Bladder	C67	Male		Georgia		928			
Bladder	C67	Female		Germany		63491			
Bladder	C67	Male		Germany		128468			
Bladder	C67	Female		Greece		5994			
Bladder	C67	Male		Greece		26002			
Bladder	C67	Female		Guatemala		243			
Bladder	C67	Male		Guatemala		352			
Bladder	C67	Female		Hungary		7452			
Bladder	C67	Male		Hungary		22314			
Bladder	C67	Female		Iceland		141			
Bladder	C67	Male		Iceland		310			
Bladder	C67	Female		Ireland		2029			
Bladder	C67	Male		Ireland		4455			
Bladder	C67	Female		Israel		1793			
Bladder	C67	Male		Israel		5904			
Bladder	C67	Female		Italy		42815			
Bladder	C67	Male		Italy		166558			
Bladder	C67	Female		Japan		51656			
Bladder	C67	Male		Japan		109282			
Bladder	C67	Female		Kazakhstan		3064			
Bladder	C67	Male		Kazakhstan		8100			
Bladder	C67	Female		Korea		4004			
Bladder	C67	Male		Korea		12210			
Bladder	C67	Female		Kuwait		151			
Bladder	C67	Male		Kuwait		409			
Bladder	C67	Female		Kyrgyzstan		92			
Bladder	C67	Male		Kyrgyzstan		430			
Bladder	C67	Female		Latvia		631			
Bladder	C67	Male		Latvia		1901			
Bladder	C67	Female		Lithuania		916			
Bladder	C67	Male		Lithuania		3042			
Bladder	C67	Female		Luxembourg		249			
Bladder	C67	Male		Luxembourg		580			
Bladder	C67	Female		Mexico		6252			
Bladder	C67	Male		Mexico		12425			
Bladder	C67	Female		Moldova		544			
Bladder	C67	Male		Moldova		2125			
Bladder	C67	Female		Netherlands		11836			
Bladder	C67	Male		Netherlands		30790			
Bladder	C67	Female		New Zealand		2058			
Bladder	C67	Male		New Zealand		4683			
Bladder	C67	Female		Nicaragua		88			
Bladder	C67	Male		Nicaragua		134			
Bladder	C67	Female		Norway		4154			
Bladder	C67	Male		Norway		9234			
Bladder	C67	Female		Panama		182			
Bladder	C67	Male		Panama		320			
Bladder	C67	Female		Paraguay		88			
Bladder	C67	Male		Paraguay		287			
Bladder	C67	Female		Peru		1114			
Bladder	C67	Male		Peru		2022			
Bladder	C67	Female		Philippines		890			
Bladder	C67	Male		Philippines		2042			
Bladder	C67	Female		Poland		12775			
Bladder	C67	Male		Poland		54390			
Bladder	C67	Female		Portugal		4228			
Bladder	C67	Male		Portugal		11717			
Bladder	C67	Female		Romania		8841			
Bladder	C67	Male		Romania		30146			
Bladder	C67	Female		Russia		16737			
Bladder	C67	Male		Russia		67948			
Bladder	C67	Female		Serbia		1709			
Bladder	C67	Male		Serbia		5285			
Bladder	C67	Female		Slovakia		1222			
Bladder	C67	Male		Slovakia		3739			
Bladder	C67	Female		Slovenia		894			
Bladder	C67	Male		Slovenia		2224			
Bladder	C67	Female		South Africa		2588			
Bladder	C67	Male		South Africa		5367			
Bladder	C67	Female		Spain		23088			
Bladder	C67	Male		Spain		105324			
Bladder	C67	Female		Suriname		19			
Bladder	C67	Male		Suriname		46			
Bladder	C67	Female		Sweden		7995			
Bladder	C67	Male		Sweden		18625			
Bladder	C67	Female		Switzerland		5609			
Bladder	C67	Male		Switzerland		13215			
Bladder	C67	Female		Thailand		839			
Bladder	C67	Male		Thailand		2923			
Bladder	C67	Female		Trinidad and Tobago		155			
Bladder	C67	Male		Trinidad and Tobago		287			
Bladder	C67	Female		Turkmenistan		57			
Bladder	C67	Male		Turkmenistan		118			
Bladder	C67	Female		Ukraine		2225			
Bladder	C67	Male		Ukraine		12279			
Bladder	C67	Female		United Kingdom		69401			
Bladder	C67	Male		United Kingdom		145489			
Bladder	C67	Female		United States		157992			
Bladder	C67	Male		United States		346706			
Bladder	C67	Female		Uruguay		1227			
Bladder	C67	Male		Uruguay		4607			
Bladder	C67	Female		Uzbekistan		80			
Bladder	C67	Male		Uzbekistan		229			
Bladder	C67	Female		Venezuela		2167			
Bladder	C67	Male		Venezuela		3997			
Brain, central nervous system	C70-72	Female		Albania		1013			
Brain, central nervous system	C70-72	Male		Albania		1587			
Brain, central nervous system	C70-72	Female		Argentina		6202			
Brain, central nervous system	C70-72	Male		Argentina		7680			
Brain, central nervous system	C70-72	Female		Armenia		366			
Brain, central nervous system	C70-72	Male		Armenia		381			
Brain, central nervous system	C70-72	Female		Australia		16884			
Brain, central nervous system	C70-72	Male		Australia		23561			
Brain, central nervous system	C70-72	Female		Austria		8417			
Brain, central nervous system	C70-72	Male		Austria		9556			
Brain, central nervous system	C70-72	Female		Azerbaijan		481			
Brain, central nervous system	C70-72	Male		Azerbaijan		721			
Brain, central nervous system	C70-72	Female		Belarus		965			
Brain, central nervous system	C70-72	Male		Belarus		1087			
Brain, central nervous system	C70-72	Female		Belgium		13174			
Brain, central nervous system	C70-72	Male		Belgium		15841			
Brain, central nervous system	C70-72	Female		Belize		31			
Brain, central nervous system	C70-72	Male		Belize		30			
Brain, central nervous system	C70-72	Female		Brazil		40825			
Brain, central nervous system	C70-72	Male		Brazil		45411			
Brain, central nervous system	C70-72	Female		Bulgaria		7783			
Brain, central nervous system	C70-72	Male		Bulgaria		10342			
Brain, central nervous system	C70-72	Female		Canada		27346			
Brain, central nervous system	C70-72	Male		Canada		36755			
Brain, central nervous system	C70-72	Female		Chile		2084			
Brain, central nervous system	C70-72	Male		Chile		2555			
Brain, central nervous system	C70-72	Female		China		1869			
Brain, central nervous system	C70-72	Male		China		2483			
Brain, central nervous system	C70-72	Female		Colombia		5810			
Brain, central nervous system	C70-72	Male		Colombia		6856			
Brain, central nervous system	C70-72	Female		Costa Rica		586			
Brain, central nervous system	C70-72	Male		Costa Rica		744			
Brain, central nervous system	C70-72	Female		Croatia		3881			
Brain, central nervous system	C70-72	Male		Croatia		4710			
Brain, central nervous system	C70-72	Female		Cuba		2353			
Brain, central nervous system	C70-72	Male		Cuba		2899			
Brain, central nervous system	C70-72	Female		Czech Rep.		17500			
Brain, central nervous system	C70-72	Male		Czech Rep.		21440			
Brain, central nervous system	C70-72	Female		Denmark		7514			
Brain, central nervous system	C70-72	Male		Denmark		9531			
Brain, central nervous system	C70-72	Female		Dominican Rep.		436			
Brain, central nervous system	C70-72	Male		Dominican Rep.		542			
Brain, central nervous system	C70-72	Female		Ecuador		1518			
Brain, central nervous system	C70-72	Male		Ecuador		1667			
Brain, central nervous system	C70-72	Female		Egypt		12861			
Brain, central nervous system	C70-72	Male		Egypt		15238			
Brain, central nervous system	C70-72	Female		El Salvador		750			
Brain, central nervous system	C70-72	Male		El Salvador		808			
Brain, central nervous system	C70-72	Female		Estonia		802			
Brain, central nervous system	C70-72	Male		Estonia		802			
Brain, central nervous system	C70-72	Female		Finland		5588			
Brain, central nervous system	C70-72	Male		Finland		6369			
Brain, central nervous system	C70-72	Female		France		45214			
Brain, central nervous system	C70-72	Male		France		59534			
Brain, central nervous system	C70-72	Female		Georgia		440			
Brain, central nervous system	C70-72	Male		Georgia		624			
Brain, central nervous system	C70-72	Female		Germany		63419			
Brain, central nervous system	C70-72	Male		Germany		71002			
Brain, central nervous system	C70-72	Female		Greece		14548			
Brain, central nervous system	C70-72	Male		Greece		20020			
Brain, central nervous system	C70-72	Female		Guatemala		1094			
Brain, central nervous system	C70-72	Male		Guatemala		1136			
Brain, central nervous system	C70-72	Female		Hungary		12596			
Brain, central nervous system	C70-72	Male		Hungary		13910			
Brain, central nervous system	C70-72	Female		Iceland		266			
Brain, central nervous system	C70-72	Male		Iceland		332			
Brain, central nervous system	C70-72	Female		Ireland		3779			
Brain, central nervous system	C70-72	Male		Ireland		5262			
Brain, central nervous system	C70-72	Female		Israel		3218			
Brain, central nervous system	C70-72	Male		Israel		3931			
Brain, central nervous system	C70-72	Female		Italy		53553			
Brain, central nervous system	C70-72	Male		Italy		68817			
Brain, central nervous system	C70-72	Female		Japan		22765			
Brain, central nervous system	C70-72	Male		Japan		29820			
Brain, central nervous system	C70-72	Female		Kazakhstan		1476			
Brain, central nervous system	C70-72	Male		Kazakhstan		1822			
Brain, central nervous system	C70-72	Female		Korea		7877			
Brain, central nervous system	C70-72	Male		Korea		9350			
Brain, central nervous system	C70-72	Female		Kuwait		171			
Brain, central nervous system	C70-72	Male		Kuwait		354			
Brain, central nervous system	C70-72	Female		Kyrgyzstan		354			
Brain, central nervous system	C70-72	Male		Kyrgyzstan		479			
Brain, central nervous system	C70-72	Female		Latvia		1212			
Brain, central nervous system	C70-72	Male		Latvia		1167			
Brain, central nervous system	C70-72	Female		Lithuania		1893			
Brain, central nervous system	C70-72	Male		Lithuania		1878			
Brain, central nervous system	C70-72	Female		Luxembourg		400			
Brain, central nervous system	C70-72	Male		Luxembourg		515			
Brain, central nervous system	C70-72	Female		Mexico		10164			
Brain, central nervous system	C70-72	Male		Mexico		12941			
Brain, central nervous system	C70-72	Female		Moldova		836			
Brain, central nervous system	C70-72	Male		Moldova		998			
Brain, central nervous system	C70-72	Female		Netherlands		14212			
Brain, central nervous system	C70-72	Male		Netherlands		19062			
Brain, central nervous system	C70-72	Female		New Zealand		3783			
Brain, central nervous system	C70-72	Male		New Zealand		5255			
Brain, central nervous system	C70-72	Female		Nicaragua		490			
Brain, central nervous system	C70-72	Male		Nicaragua		521			
Brain, central nervous system	C70-72	Female		Norway		4963			
Brain, central nervous system	C70-72	Male		Norway		6732			
Brain, central nervous system	C70-72	Female		Panama		432			
Brain, central nervous system	C70-72	Male		Panama		527			
Brain, central nervous system	C70-72	Female		Paraguay		422			
Brain, central nervous system	C70-72	Male		Paraguay		539			
Brain, central nervous system	C70-72	Female		Peru		2860			
Brain, central nervous system	C70-72	Male		Peru		3160			
Brain, central nervous system	C70-72	Female		Philippines		6985			
Brain, central nervous system	C70-72	Male		Philippines		8268			
Brain, central nervous system	C70-72	Female		Poland		18767			
Brain, central nervous system	C70-72	Male		Poland		20392			
Brain, central nervous system	C70-72	Female		Portugal		5622			
Brain, central nervous system	C70-72	Male		Portugal		6985			
Brain, central nervous system	C70-72	Female		Romania		7464			
Brain, central nervous system	C70-72	Male		Romania		9187			
Brain, central nervous system	C70-72	Female		Russia		34559			
Brain, central nervous system	C70-72	Male		Russia		37156			
Brain, central nervous system	C70-72	Female		Serbia		3669			
Brain, central nervous system	C70-72	Male		Serbia		4623			
Brain, central nervous system	C70-72	Female		Slovakia		2820			
Brain, central nervous system	C70-72	Male		Slovakia		3227			
Brain, central nervous system	C70-72	Female		Slovenia		1379			
Brain, central nervous system	C70-72	Male		Slovenia		1596			
Brain, central nervous system	C70-72	Female		South Africa		2977			
Brain, central nervous system	C70-72	Male		South Africa		3733			
Brain, central nervous system	C70-72	Female		Spain		41321			
Brain, central nervous system	C70-72	Male		Spain		53656			
Brain, central nervous system	C70-72	Female		Suriname		84			
Brain, central nervous system	C70-72	Male		Suriname		85			
Brain, central nervous system	C70-72	Female		Sweden		11556			
Brain, central nervous system	C70-72	Male		Sweden		14622			
Brain, central nervous system	C70-72	Female		Switzerland		7638			
Brain, central nervous system	C70-72	Male		Switzerland		9869			
Brain, central nervous system	C70-72	Female		Thailand		7333			
Brain, central nervous system	C70-72	Male		Thailand		9400			
Brain, central nervous system	C70-72	Female		Trinidad and Tobago		67			
Brain, central nervous system	C70-72	Male		Trinidad and Tobago		101			
Brain, central nervous system	C70-72	Female		Ukraine		5440			
Brain, central nervous system	C70-72	Male		Ukraine		6501			
Brain, central nervous system	C70-72	Female		United Kingdom		60471			
Brain, central nervous system	C70-72	Male		United Kingdom		81989			
Brain, central nervous system	C70-72	Female		United States		204317			
Brain, central nervous system	C70-72	Male		United States		256285			
Brain, central nervous system	C70-72	Female		Uruguay		721			
Brain, central nervous system	C70-72	Male		Uruguay		938			
Brain, central nervous system	C70-72	Female		Uzbekistan		393			
Brain, central nervous system	C70-72	Male		Uzbekistan		512			
Brain, central nervous system	C70-72	Female		Venezuela		2954			
Brain, central nervous system	C70-72	Male		Venezuela		3501			
Breast	C50	Female		Albania		2193			
Breast	C50	Female		Argentina		154506			
Breast	C50	Female		Armenia		8524			
Breast	C50	Female		Australia		113997			
Breast	C50	Female		Austria		78638			
Breast	C50	Female		Azerbaijan		7112			
Breast	C50	Female		Belarus		24843			
Breast	C50	Female		Belgium		116622			
Breast	C50	Female		Belize		158			
Breast	C50	Female		Brazil		230433			
Breast	C50	Female		Bulgaria		44029			
Breast	C50	Female		Canada		216198			
Breast	C50	Female		Chile		36644			
Breast	C50	Female		China		55918			
Breast	C50	Female		Colombia		43186			
Breast	C50	Female		Costa Rica		5729			
Breast	C50	Female		Croatia		20277			
Breast	C50	Female		Cuba		37147			
Breast	C50	Female		Czech Rep.		117328			
Breast	C50	Female		Denmark		64891			
Breast	C50	Female		Dominican Rep.		4824			
Breast	C50	Female		Ecuador		8362			
Breast	C50	Female		Egypt		20438			
Breast	C50	Female		El Salvador		2189			
Breast	C50	Female		Estonia		6285			
Breast	C50	Female		Finland		35602			
Breast	C50	Female		France		516213			
Breast	C50	Female		Georgia		11535			
Breast	C50	Female		Germany		618430			
Breast	C50	Female		Greece		58009			
Breast	C50	Female		Guatemala		3653			
Breast	C50	Female		Hungary		96284			
Breast	C50	Female		Iceland		1669			
Breast	C50	Female		Ireland		31786			
Breast	C50	Female		Israel		25688			
Breast	C50	Female		Italy		487017			
Breast	C50	Female		Japan		307318			
Breast	C50	Female		Kazakhstan		31222			
Breast	C50	Female		Korea		27857			
Breast	C50	Female		Kuwait		1384			
Breast	C50	Female		Kyrgyzstan		5290			
Breast	C50	Female		Latvia		11773			
Breast	C50	Female		Lithuania		14426			
Breast	C50	Female		Luxembourg		3245			
Breast	C50	Female		Mexico		107732			
Breast	C50	Female		Moldova		11665			
Breast	C50	Female		Netherlands		160849			
Breast	C50	Female		New Zealand		29169			
Breast	C50	Female		Nicaragua		1722			
Breast	C50	Female		Norway		36938			
Breast	C50	Female		Panama		3221			
Breast	C50	Female		Paraguay		3293			
Breast	C50	Female		Peru		16835			
Breast	C50	Female		Philippines		42013			
Breast	C50	Female		Poland		175268			
Breast	C50	Female		Portugal		58278			
Breast	C50	Female		Romania		95125			
Breast	C50	Female		Russia		571078			
Breast	C50	Female		Serbia		19756			
Breast	C50	Female		Slovakia		13991			
Breast	C50	Female		Slovenia		9665			
Breast	C50	Female		South Africa		37973			
Breast	C50	Female		Spain		223259			
Breast	C50	Female		Suriname		571			
Breast	C50	Female		Sweden		81093			
Breast	C50	Female		Switzerland		74470			
Breast	C50	Female		Tajikistan		2042			
Breast	C50	Female		Thailand		17876			
Breast	C50	Female		Trinidad and Tobago		4385			
Breast	C50	Female		Turkmenistan		1539			
Breast	C50	Female		Ukraine		201803			
Breast	C50	Female		United Kingdom		757962			
Breast	C50	Female		United States		2071299			
Breast	C50	Female		Uruguay		25069			
Breast	C50	Female		Uzbekistan		13394			
Breast	C50	Female		Venezuela		30503			
Gallbladder	C23-24	Female		Albania		60			
Gallbladder	C23-24	Male		Albania		100			
Gallbladder	C23-24	Female		Argentina		10866			
Gallbladder	C23-24	Male		Argentina		6382			
Gallbladder	C23-24	Female		Armenia		0			
Gallbladder	C23-24	Male		Armenia		0			
Gallbladder	C23-24	Female		Australia		7810			
Gallbladder	C23-24	Male		Australia		4665			
Gallbladder	C23-24	Female		Austria		15439			
Gallbladder	C23-24	Male		Austria		6069			
Gallbladder	C23-24	Female		Azerbaijan		12			
Gallbladder	C23-24	Male		Azerbaijan		13			
Gallbladder	C23-24	Female		Belgium		6894			
Gallbladder	C23-24	Male		Belgium		3711			
Gallbladder	C23-24	Female		Belize		21			
Gallbladder	C23-24	Male		Belize		6			
Gallbladder	C23-24	Female		Brazil		24118			
Gallbladder	C23-24	Male		Brazil		11249			
Gallbladder	C23-24	Female		Bulgaria		4106			
Gallbladder	C23-24	Male		Bulgaria		2362			
Gallbladder	C23-24	Female		Canada		16309			
Gallbladder	C23-24	Male		Canada		9620			
Gallbladder	C23-24	Female		Chile		18346			
Gallbladder	C23-24	Male		Chile		6734			
Gallbladder	C23-24	Female		China		2680			
Gallbladder	C23-24	Male		China		2462			
Gallbladder	C23-24	Female		Colombia		6929			
Gallbladder	C23-24	Male		Colombia		2819			
Gallbladder	C23-24	Female		Costa Rica		503			
Gallbladder	C23-24	Male		Costa Rica		265			
Gallbladder	C23-24	Female		Croatia		3611			
Gallbladder	C23-24	Male		Croatia		1770			
Gallbladder	C23-24	Female		Cuba		1159			
Gallbladder	C23-24	Male		Cuba		603			
Gallbladder	C23-24	Female		Czech Rep.		31929			
Gallbladder	C23-24	Male		Czech Rep.		13501			
Gallbladder	C23-24	Female		Denmark		4627			
Gallbladder	C23-24	Male		Denmark		2341			
Gallbladder	C23-24	Female		Dominican Rep.		114			
Gallbladder	C23-24	Male		Dominican Rep.		106			
Gallbladder	C23-24	Female		Ecuador		1935			
Gallbladder	C23-24	Male		Ecuador		840			
Gallbladder	C23-24	Female		Egypt		627			
Gallbladder	C23-24	Male		Egypt		573			
Gallbladder	C23-24	Female		El Salvador		729			
Gallbladder	C23-24	Male		El Salvador		263			
Gallbladder	C23-24	Female		Estonia		413			
Gallbladder	C23-24	Male		Estonia		178			
Gallbladder	C23-24	Female		Finland		6681			
Gallbladder	C23-24	Male		Finland		2555			
Gallbladder	C23-24	Female		France		49706			
Gallbladder	C23-24	Male		France		25954			
Gallbladder	C23-24	Female		Georgia		180			
Gallbladder	C23-24	Male		Georgia		139			
Gallbladder	C23-24	Female		Germany		99943			
Gallbladder	C23-24	Male		Germany		40061			
Gallbladder	C23-24	Female		Greece		3425			
Gallbladder	C23-24	Male		Greece		2653			
Gallbladder	C23-24	Female		Guatemala		690			
Gallbladder	C23-24	Male		Guatemala		341			
Gallbladder	C23-24	Female		Hungary		29072			
Gallbladder	C23-24	Male		Hungary		10232			
Gallbladder	C23-24	Female		Iceland		94			
Gallbladder	C23-24	Male		Iceland		66			
Gallbladder	C23-24	Female		Ireland		1586			
Gallbladder	C23-24	Male		Ireland		853			
Gallbladder	C23-24	Female		Israel		1926			
Gallbladder	C23-24	Male		Israel		901			
Gallbladder	C23-24	Female		Italy		66207			
Gallbladder	C23-24	Male		Italy		37633			
Gallbladder	C23-24	Female		Japan		262311			
Gallbladder	C23-24	Male		Japan		212314			
Gallbladder	C23-24	Female		Korea		22937			
Gallbladder	C23-24	Male		Korea		24232			
Gallbladder	C23-24	Female		Kuwait		82			
